gene_id	gene_name	SRX384345	SRX384346	SRX384349	SRX384350	SRX384353	SRX384354	SRX384357	SRX384358
LOC645513	LOC645513	41.01	37.515	41.767	22.915	50.213	65.666	33.015	43.349
LOC645638	LOC645638	8	27.205	84	15	80	76	25	28
LOC645752	LOC645752	0	0	3	0	3.573	3.998	8.665	2
LOC645769	LOC645769	1	0	0	0	1	1	0	2
LOC645967	LOC645967	6.432	5.272	6.231	0	3.206	5.372	1.03	5.477
LOC646021	LOC646021	43.812	17.16	50.222	18.185	38.48	26.312	34.085	16.994
LOC646034	LOC646034	4	1	1	0	4	0	5	1
LOC646127	LOC646127	4.064	5.091	8.097	3.032	4.029	11	10.091	10.275
LOC646214	LOC646214	7.081	7.102	18.182	7.074	16.137	21.268	21.228	27.155
LOC646278	LOC646278	0	0	2.144	0	3.194	3.239	1.061	0
LOC646471	LOC646471	175.645	174.236	219.258	106.278	203.044	193.408	145.646	153.195
LOC646513	LOC646513	2	0	0	0	1	2	0	1
LOC646588	LOC646588	2	3	3	1	1	2	1	2
LOC646626	LOC646626	2.263	4.324	3.28	1.029	0	5.156	4.466	3.291
LOC646652	LOC646652	3.203	8	5.409	1.173	7	9.266	3.672	3
LOC646670	LOC646670	0	0	0	0	0	0	0	0
LOC646719	LOC646719	239	162	240	97	210	193	147.002	121
LOC646730	LOC646730	0	0	0	0	0	0	0	0
LOC646736	LOC646736	0	0	0	0	1.006	2	0	0
LOC646743	LOC646743	0	0	0	0	0	0	0	0
LOC646762	LOC646762	169.754	168.105	299.062	177.298	221	344.885	215.898	180
LOC646813	LOC646813	0	0	0	0	0	0	0	0
LOC646862	LOC646862	0	0	1	0	0	0	0	0
LOC646903	LOC646903	26.001	11	24	7	16	21	28	13
LOC646938	LOC646938	1.001	1.001	4.003	2	0	3.012	3.007	2
LOC646976	LOC646976	8.051	7.112	12.021	4.008	31.066	18.511	14.04	4.039
LOC647264	LOC647264	0	0	0	0	0	0	0	0
LOC647859	LOC647859	0	0	11.109	0	4.293	8.462	2.089	4.459
LOC648044	LOC648044	0	1	1	0	1	1	1	0
LOC648691	LOC648691	0	0	0	0	0	1	0	0
LOC648987	LOC648987	16.79	18.717	21.589	11	13.323	23.299	21.56	13.276
LOC649330	LOC649330	0	0	0	0	0	0	0	0
LOC649352	LOC649352	0	0	0	0	0	0	0	0
LOC650157	LOC650157	1	1	0	0	0	0	0	0
LOC650226	LOC650226	0	0	0	0	0	0	0	0
LOC650293	LOC650293	0	0	0	0	1	0	0	0
LOC650368	LOC650368	325.227	222.201	419.276	152.882	462.008	379.988	273.313	182.124
LOC652276	LOC652276	93.194	53.437	103.582	26	101.378	128.406	142.228	118.492
LOC653160	LOC653160	63	54	95	33.001	95	79	69	62
LOC653486	LOC653486	0	0	0	0	0	0	0	0
LOC653513	LOC653513	69.677	37.723	188.384	144.134	234.921	146.449	317.87	229.302
LOC653653	LOC653653	4.441	0	5.494	0	3.358	7.307	0	2.846
LOC653786	LOC653786	0	0	0	0	0	0	0	0
LOC654342	LOC654342	177.778	195.303	199.561	100.298	92.37	94.684	52.623	43.993
LOC723805	LOC723805	0	0	3	0	0	1	0	0
LOC727710	LOC727710	0	0	0	0	0	0	0	0
LOC727896	LOC727896	2.042	2.049	2.019	1.009	2.02	5.099	5.134	1.008
LOC727944	LOC727944	0	0	0	0	0	0	0	0
LOC727978	LOC727978	13	5	8	5	10	12	11	7
LOC728024	LOC728024	9.279	7.126	4.017	5.037	13.002	11.138	6.103	9.108
LOC728026	LOC728026	3.399	2.022	0	0	0	0	0	0
LOC728114	LOC728114	0	0	0	0	0	0	0	0
LOC728158	LOC728158	1	0	5	0	3	1	1	0
LOC728290	LOC728290	0	1	0	0	0	0	0	0
LOC728323	LOC728323	37.137	27.276	57.34	20.007	39.379	44.582	32.555	48.74
LOC728392	LOC728392	629.802	259.02	657.444	181	583.895	337.061	788.91	346.013
LOC728407	LOC728407	32.82	29.431	39.892	22.277	42.233	40.705	34.67	45.928
LOC728554	LOC728554	130.746	105.986	215.038	141.512	57.394	54.071	111.979	101.349
LOC728613	LOC728613	82.961	47.151	83.172	37.363	144.804	176.617	71.283	66.664
LOC728637	LOC728637	0	0	0	0	0	0	0	0
LOC728715	LOC728715	1.08	0	1.048	0	0	0	0	1
LOC728728	LOC728728	1.177	1.244	1.461	0	0	1.463	4.163	2.912
LOC728739	LOC728739	0	0	0	0	0	0	0	0
LOC728743	LOC728743	164	134.009	174	113	124	153	131	133
LOC728752	LOC728752	25.611	28.141	37.828	25.314	34.085	50.925	29.974	33.921
LOC728755	LOC728755	1	0	0	0	3	2	2	0
LOC728763	LOC728763	1	2	10.862	0	4	1	8	1
LOC728769	LOC728769	51	40	73	47	45	53	56	52
LOC728805	LOC728805	0	0	0	0	0	0	0	0
LOC728819	LOC728819	6	7	5	9	8	15	6	5
LOC728975	LOC728975	32	20	36.834	38.047	48.624	84.062	30	49.347
LOC728989	LOC728989	1.25	5.771	1.207	0	0	1.16	1.124	6.192
LOC729040	LOC729040	0	2	1	1	3	4	0	1
LOC729041	LOC729041	2	0	4	0	1	0	1	1
LOC729080	LOC729080	0	0	0	0	0	0	0	0
LOC729083	LOC729083	0	8	3	2.298	0	3	1	0
LOC729159	LOC729159	0	0	0	0	0	0	0	0
LOC729162	LOC729162	190.666	108.762	3.049	0	29.81	38.117	27.275	20.416
LOC729164	LOC729164	0	0	0	0	0	0	0	0
LOC729173	LOC729173	0	0	0	0	0	1.001	0	0
LOC729222	LOC729222	0	0	3.277	0	2.203	3.367	0	1.044
LOC729224	LOC729224	2	1	5.016	1.002	3	1.004	3.016	2
LOC729291	LOC729291	34.008	21.304	47.85	32.953	40.184	63.972	40.992	40.466
LOC729307	LOC729307	0	0	0	0	0	0	1	0
LOC729444	LOC729444	1	0	0	0	1	1	0	0
LOC729451	LOC729451	0	1	0	0	0	1	2	0
LOC729458	LOC729458	0	8.365	0	0	0	0	0	0
LOC729468	LOC729468	80.409	39.28	90.886	16.506	77.047	61.521	88.597	48.198
LOC729506	LOC729506	2	1	1	0	6	0	4	1
LOC729603	LOC729603	95.396	64.387	88.81	30	127.864	75.409	90.968	58.383
LOC729609	LOC729609	0	0	0	0	0	0	0	0
LOC729652	LOC729652	4	1	3	0	0	4	3	1
LOC729658	LOC729658	0	0	0	0	0	0	0	0
LOC729683	LOC729683	13	8.008	8	1.001	12.355	13	15	9.008
LOC729732	LOC729732	17.121	7.224	15.257	6.306	14.159	20.979	14.9	11.258
LOC729737	LOC729737	6.1	10.215	76.98	48.648	0	5.342	16.715	10.819
LOC729739	LOC729739	0	1	3	2	2	2	1.002	3
LOC729770	LOC729770	3	3	3	1	5	7	6	1
LOC729800	LOC729800	0	0	0	0	0	0	0	0
LOC729815	LOC729815	0	0	0	0	0	0	0	0
LOC729870	LOC729870	0	0	0	0	0	0	0	2
LOC729887	LOC729887	5.098	8.089	15.252	6.115	8.058	8.125	7.163	6.886
LOC729911	LOC729911	0	0	0	0	0	0	0	0
LOC729930	LOC729930	0	0	0	0	0	0	0	0
LOC729966	LOC729966	0	0	0	0	0	0	0	0
LOC730101	LOC730101	329	247	384	129	637	315	228	147
LOC730102	LOC730102	314	262	470.887	279.033	284.119	340	298.069	289
LOC730159	LOC730159	0	0	0	0	0	0	0	0
LOC730183	LOC730183	30	20.24	29	16.05	27	43	25	19.028
LOC730257	LOC730257	8.691	1.93	5.017	0	8.289	8.381	0	8.306
LOC730268	LOC730268	82.845	95.074	93.106	58.671	122.365	238.631	88.612	134.622
LOC730338	LOC730338	0	0	1	0	1	0	1	0
LOC730668	LOC730668	8.001	4	13	4	6.003	11	12	1
LOC731157	LOC731157	0	2	0	0	0	1	0	0
LOC731656	LOC731656	0	0	0	0	0	0	1	0
LOC731779	LOC731779	0	0	0	0	0	0	0	0
LOC732265	LOC732265	2.018	3	4	1	2	8	0	5
LOC79999	LOC79999	0	0	3.845	2	0	1.297	3.02	0
LOC80154	LOC80154	215.482	139.815	177.84	38.948	206.399	147.314	149.841	96.441
LOC81691	LOC81691	80	63	90.009	58	89	49	91	74
LOC90246	LOC90246	104	30	113	48	99	71	109	100
LOC90784	LOC90784	143.506	165	206	167	153	310.01	163.001	174.07
LOC90834	LOC90834	16.511	22.077	18.188	13.655	18.332	17.793	20.755	11.286
LOC91450	LOC91450	19	11	15	5	3	14	4	9
LOC92249	LOC92249	248	244	277.003	181.109	318	444	239	258.098
LOC93432	LOC93432	0	0	0	0	0	0	0	0
LOC93622	LOC93622	177	135	210	124	173	137	176	125
LOH12CR1	LOH12CR1	176	90	261	120	234	242	210.507	170.001
LOH12CR2	LOH12CR2	27.83	19	26	21.099	38.712	28	34	21
LONP1	LONP1	1412	1058.345	1500.137	571.697	1440.161	1753.524	1188.474	804
LONP2	LONP2	1851	1499	2021.405	1057	2048.005	2470.5	1576.477	1625
LONRF1	LONRF1	328	186	266.114	159.543	354.033	271	257	220
LONRF2	LONRF2	2	0	0	1	4	2	6	2
LONRF3	LONRF3	3	5	2	1	0	4	3	1
LOR	LOR	0	0	0	0	0	0	0	0
LOX	LOX	9717.331	10549.21	18969.176	15517.391	11674.926	18079.042	11534.02	17325.028
LOXHD1	LOXHD1	0	0	0	0	0	0	0	0
LOXL1	LOXL1	4766.893	3102.686	5487.28	1937.276	5156.928	5127.62	4876.277	3013.941
LOXL1-AS1	LOXL1-AS1	235.114	116.179	186.067	74.014	214.217	184.082	211.194	145.051
LOXL2	LOXL2	3384.305	1362.014	4053.923	1034.301	5937.401	5933.034	3118.604	1972.073
LOXL3	LOXL3	476.601	378.839	552.841	251.718	704.077	1029.25	447.794	361.985
LOXL4	LOXL4	684.909	483.984	1334.976	695.379	866.859	1117.656	929.895	921.794
LPA	LPA	0	0	0	1	0	0	1	0
LPAL2	LPAL2	2	9	2	3	3.071	4.044	4	3
LPAR1	LPAR1	5464.813	6981.139	6034.512	5375.461	8379.555	11670.166	5578.344	8532.958
LPAR2	LPAR2	23	23	32	13	38	45	21	21
LPAR3	LPAR3	4	4	3	1	19	18	7	5
LPAR4	LPAR4	48	42	62.044	44	46	68	49	68
LPAR5	LPAR5	0	0	0	0	2	0	0	0
LPAR6	LPAR6	187	183	197	156	219	273	155	189
LPCAT1	LPCAT1	1517	1305.016	1008.009	584.002	1276.475	2445.516	858.2	1149.009
LPCAT2	LPCAT2	679.006	502	844.129	455.388	1106.253	1138	812.767	721.225
LPCAT3	LPCAT3	741	1037.115	1084.497	809.947	1141.902	1528.846	650.271	1110
LPCAT4	LPCAT4	405.002	328	404	210	340.001	456.999	359	329.22
LPGAT1	LPGAT1	895.122	934	1186.067	793	1210.137	1517.237	870	1126
LPHN1	LPHN1	547.185	434.481	436.066	209.25	371.646	252.701	447.456	368.168
LPHN2	LPHN2	2936.859	2312.012	3002.151	1261.275	1456.313	1738.012	2375.785	2035.715
LPHN3	LPHN3	0	1	2	1	7	3	5	0
LPIN1	LPIN1	4270.07	4421.313	3916.763	4407.776	3627.773	5069.002	3273.958	6389.949
LPIN2	LPIN2	1440.001	1004.001	1355.602	685.126	1770.029	2174	1315	1190
LPIN3	LPIN3	154.902	202.801	172.12	124.627	93.776	238.218	169.353	351.457
LPL	LPL	2	4	0	0	58	83	1	9
LPO	LPO	0	0	1	0	0	0	0	0
LPP	LPP	4112.092	4308.933	4814.168	3391.934	4706.052	12149.705	3681.127	4402.63
LPP-AS1	LPP-AS1	0	0	0	0	0	0	0	0
LPP-AS2	LPP-AS2	74.398	65	91.717	58.223	63	133.817	71.651	62.994
LPPR1	LPPR1	0	0	0	0	0	0	0	0
LPPR2	LPPR2	1015.065	897	1078.245	498.734	1208.276	1512.142	768.582	710.056
LPPR3	LPPR3	19	17.021	22	20	29	51	22	16
LPPR4	LPPR4	57	8	68.001	7	110	50	45	3
LPPR5	LPPR5	2	0	4	0	3	1	0	1
LPXN	LPXN	143	76	160	69	113.999	107	101	80
LRAT	LRAT	7	4	7	3	0	0	38	36
LRBA	LRBA	1178	954.004	1413.029	932.094	1274.347	1708.484	1121.999	1353
LRCH1	LRCH1	730	395	621	244	698.495	594	602	362
LRCH2	LRCH2	263	382	286	322.91	413.238	681.028	222	433
LRCH3	LRCH3	727.001	658	906.008	441	871.243	1165	593.511	692.689
LRCH4	LRCH4	602	581.073	659.51	319.156	650	646.018	495	445.157
LRCOL1	LRCOL1	0	0	0	0	0	0	0	0
LRFN1	LRFN1	17	8	17	4	16	16	10	10
LRFN2	LRFN2	0	0	0	0	0	0	0	0
LRFN3	LRFN3	235	227	239.032	142.061	250	355.009	218	237
LRFN4	LRFN4	276	492	179	110	304	464	200	229
LRFN5	LRFN5	7	6	2	0	1	2	26	21
LRG1	LRG1	0	0	2	0	0	1	0	0
LRGUK	LRGUK	2	5	4	4	3	2	3	1
LRIF1	LRIF1	216	217	350	204.023	192	285	250	278
LRIG1	LRIG1	2533.502	2273.811	2565.633	1360.601	3392.661	4607.544	2728.708	2847.794
LRIG2	LRIG2	232	216.999	293	146.001	240	304.999	212	223
LRIG3	LRIG3	2157.291	1735.083	2255.978	1044.528	3037	2472.642	1780.267	1519.96
LRIT1	LRIT1	0	0	0	0	0	0	0	0
LRIT2	LRIT2	0	0	0	0	0	0	0	0
LRIT3	LRIT3	0	1	3	1	0	4	4	0
LRMP	LRMP	2	0	2	0	1	0	1	0
LRP1	LRP1	89608.633	67294.655	107683.406	45637.673	91195.243	116853.392	86018.751	86134.883
LRP10	LRP10	10631.374	10811.175	14102.548	9508.378	15325.1	20415.002	10141.204	13463.899
LRP11	LRP11	1642.928	1160.756	2225.25	1229.644	1827.223	1810.015	1535.406	1580.998
LRP12	LRP12	549	384	572.004	356	721.005	854.004	522	493
LRP1B	LRP1B	1	4	0	1	6	4	1	5
LRP2	LRP2	0	0	0	0	0	0	0	0
LRP2BP	LRP2BP	34	20	26.013	14	45	53.017	33	25.004
LRP3	LRP3	1181	832.998	1002.013	392	937.475	1088.997	960.144	823
LRP4	LRP4	100.987	55	55	19.99	151.56	103	58	53.567
LRP4-AS1	LRP4-AS1	3.013	7	2	1.01	7.44	2	5	7.433
LRP5	LRP5	578.005	536	896	550.85	337.001	807	954.359	1250.186
LRP5L	LRP5L	35.88	26.471	12	9	30.882	50.423	40.808	31
LRP6	LRP6	2154.621	1242.015	2365	1044.001	1965.818	1684	2426.362	1879.927
LRP8	LRP8	75.004	74.819	89.001	42.607	87.624	133.095	98.635	86.906
LRPAP1	LRPAP1	1994.023	1550.019	2798.898	1311.11	2476.793	2925.773	1971.587	2010.714
LRPPRC	LRPPRC	2173	1744.127	2402.454	1321.316	2646.245	2757.189	2042.73	1743.26
LRR1	LRR1	93	82.025	101	66	107.028	124	112	100.001
LRRC1	LRRC1	87	104	91	92	131	219	82	136
LRRC10	LRRC10	0	0	0	0	0	0	0	0
LRRC10B	LRRC10B	0	0	0	0	0	0	0	0
LRRC14	LRRC14	601.589	533.538	638.904	285.98	587.666	788.977	517.564	479.674
LRRC14B	LRRC14B	0	0	0	0	0	0	0	0
LRRC15	LRRC15	508	50	62	4	334	71	654	177
LRRC16A	LRRC16A	914	1442.883	959	1317.725	1218.433	2594.003	850	2714.497
LRRC16B	LRRC16B	1	2	2	2	1	5	4	2
LRRC17	LRRC17	2316	275	2659.997	421	1015.902	140.001	2591.023	708
LRRC18	LRRC18	33	62	49.029	46	13	39	11	21
LRRC19	LRRC19	5.008	1.001	4.003	1.002	1.001	2	3	0
LRRC2	LRRC2	112	80.11	133	69.05	296.945	389	48	31
LRRC2-AS1	LRRC2-AS1	1	0	0	0	0	0	0	0
LRRC20	LRRC20	289	188	280.007	122	248	178	226	197
LRRC23	LRRC23	136	93	165.205	91.001	140	165	129	101
LRRC24	LRRC24	13.414	11.462	26.097	7.02	22.777	31.022	11.436	13.326
LRRC25	LRRC25	7	2	26	2	28	1	16	3
LRRC26	LRRC26	0	0	0	0	0	0	0	0
LRRC27	LRRC27	231.32	134.418	277.312	97.023	288.18	264.009	213.937	161.556
LRRC28	LRRC28	212	168	234.999	127	238.999	246.001	184.347	197
LRRC29	LRRC29	28	37	50	16	28	56	44	21
LRRC3	LRRC3	13	20	60	24	13	25	28	28
LRRC3-AS1	LRRC3-AS1	0	0	1	0	0	0	1	0
LRRC30	LRRC30	0	0	0	0	0	0	0	0
LRRC31	LRRC31	0	0	0	0	1	1	0	0
LRRC32	LRRC32	3832.161	2879.16	2617.082	1550.999	3870.035	3918.773	3864.594	3399.367
LRRC34	LRRC34	24.001	24	40	27	32	44	24	47.088
LRRC36	LRRC36	3	0	7	0	5	1	5	2
LRRC37A	LRRC37A	117.503	78.714	91.531	72.512	251.693	280.383	94.303	103.833
LRRC37A11P	LRRC37A11P	0	1	1.005	1	2	1	5	1.005
LRRC37A2	LRRC37A2	197.501	115.734	176.356	56.755	445.342	434.67	115.283	74.317
LRRC37A3	LRRC37A3	182.76	124.264	212.055	97.705	250.12	245.288	196.533	129.108
LRRC37A4P	LRRC37A4P	543.265	411.419	745.377	345.04	419.803	578.099	544.204	522.998
LRRC37A5P	LRRC37A5P	0	0	0	0	0	0	0	0
LRRC37A6P	LRRC37A6P	6.023	8	9.005	3	12.042	10.016	8	5.013
LRRC37B	LRRC37B	99.006	79.664	126.521	80.96	129.527	131.686	103.57	115.87
LRRC37BP1	LRRC37BP1	351.118	284.863	365.224	237.444	377.132	403.184	310.811	317.21
LRRC38	LRRC38	0	0	0	0	0	0	0	0
LRRC39	LRRC39	15.01	19.798	19.568	13.433	19.568	18.242	17.292	18.58
LRRC3B	LRRC3B	0	0	0	0	0	0	0	0
LRRC3C	LRRC3C	1	0	0	0	0	0	0	0
LRRC3DN	LRRC3DN	16	14	54	55	12	23	27	46
LRRC4	LRRC4	34	8	26	7	16	7	34	8
LRRC40	LRRC40	370	279	315	215	377.862	438	268.118	259.039
LRRC41	LRRC41	1727.248	1564	1935.795	1051.522	2211.327	2585.366	1621.17	1617.938
LRRC42	LRRC42	508.668	535.999	581.001	452.999	637.996	840	461	552.999
LRRC43	LRRC43	22	19	39	16	22	47	19	27
LRRC45	LRRC45	176	183	168	106	172	259.001	137.025	162
LRRC46	LRRC46	17	18	9	7	18	20	5	8
LRRC47	LRRC47	741.058	646.522	806.079	468	742.052	994.968	598.696	648.005
LRRC48	LRRC48	31	21	36	16	30	30	34	24
LRRC49	LRRC49	275.795	147.276	442	167.296	332.016	242	256.54	189.213
LRRC4B	LRRC4B	22	7	19	7	15	17	22	20
LRRC4C	LRRC4C	6	5	1	1	0	1	11	7
LRRC52	LRRC52	0	0	0	0	0	0	0	0
LRRC55	LRRC55	0	0	0	0	0	0	0	0
LRRC56	LRRC56	38	31	50	17.006	59	38	50	29
LRRC57	LRRC57	243	186.002	341	245	361	378	239	320
LRRC58	LRRC58	1005	965	921.218	730.54	1083.956	1310.114	953.763	986.483
LRRC59	LRRC59	1805.279	2338.91	1768.361	1317.776	2198.565	3972.694	1410.865	1780.782
LRRC6	LRRC6	63	69	78.999	30	85.001	60	61	63
LRRC61	LRRC61	8	3	11	2	5	8	14	11
LRRC63	LRRC63	1	5	1	1	1	0	2	1
LRRC66	LRRC66	32	51	23	26	47	43	23	35
LRRC69	LRRC69	4	2	3	3	13	12	5	8
LRRC7	LRRC7	0	0	0	0	0	0	0	0
LRRC70	LRRC70	2	0	2	1	1.002	12	2	4
LRRC71	LRRC71	0	1	0	1	2	1	1	0
LRRC72	LRRC72	0	0	0	0	0	0	0	0
LRRC73	LRRC73	8	12	6	4	7	10	8	8
LRRC8A	LRRC8A	1415.15	1061	1577.76	821.646	1558.715	1841.624	1350.332	1363.581
LRRC8B	LRRC8B	31	32	25	15	25	37	26	19
LRRC8C	LRRC8C	319	268	276	136	336.018	427	230	206
LRRC8D	LRRC8D	680.999	358.002	898.161	296.025	705	543.168	554.852	309
LRRC8E	LRRC8E	68	67	80	39	77	112	84	89
LRRC9	LRRC9	1	0	0	0	0	0	0	0
LRRCC1	LRRCC1	212.999	190	177	116	178.999	237	167.004	140
LRRD1	LRRD1	1	1	2.008	0	7	1	0	2
LRRFIP1	LRRFIP1	1580.677	1618.855	1714.297	1564.447	1647.933	4023.086	1984.348	2871.56
LRRFIP2	LRRFIP2	1400.06	2161.001	1804.74	1820.185	1781.813	2881.135	1477.435	2471.22
LRRIQ1	LRRIQ1	5	0	5	1	13	3	0	2
LRRIQ3	LRRIQ3	3	4	1	1	10	12	0	4
LRRIQ4	LRRIQ4	0	0	1	0	0	1	1	1
LRRK1	LRRK1	1207.261	1137	1285.123	689.247	1132.027	1421	1089.67	1251.073
LRRK2	LRRK2	669	809	868	742	1005.002	1393	981.059	1433.815
LRRN1	LRRN1	7	1	33	3	31	9	15	5
LRRN2	LRRN2	1	0	3	2	2	0	1	2
LRRN3	LRRN3	107	26	79	33	124	49	48	40
LRRN4	LRRN4	1	3	1	5	0	1	1	8
LRRN4CL	LRRN4CL	3614.444	2800.318	4324.158	2470.091	3791.412	3723.167	3637.05	3800.506
LRRTM1	LRRTM1	0	0	0	0	0	0	0	0
LRRTM2	LRRTM2	140	4.003	126	1	79	13	85.493	4
LRRTM3	LRRTM3	0	0	0	0	0	0	0	0
LRRTM4	LRRTM4	0	0	0	0	0	0	0	0
LRSAM1	LRSAM1	416.966	268.036	471.698	158	405	327	359.387	301
LRTM1	LRTM1	0	0	4	0	2	3	0	0
LRTM2	LRTM2	1	0	0	0	0	0	0	0
LRTOMT	LRTOMT	129.759	96.296	207.903	84.195	154.062	144.529	135.47	138.615
LRWD1	LRWD1	190	205.045	193	112	250	319	161.103	196
LSAMP	LSAMP	2704	2711	4323.616	2549.245	3120.299	3916.706	3297.458	4207.287
LSAMP-AS1	LSAMP-AS1	1	0	1	1	0	0	0	0
LSG1	LSG1	478	505.725	611.015	360.147	672.128	928	471.004	553
LSM1	LSM1	443	487.843	461.787	380	585.001	872.024	348.027	494.507
LSM10	LSM10	366.496	333.433	384.028	175	362	398	315	276
LSM11	LSM11	56	57	41	33	62	63	46	58
LSM12	LSM12	813	778	923.113	602.785	1087	1251.491	763.117	799.229
LSM14A	LSM14A	1856.523	1591	2172.956	1373.901	2433.826	2953.457	1798.386	1847.668
LSM14B	LSM14B	869	719	894	466.182	962	1098.131	813.092	647.067
LSM2	LSM2	259.411	192	235	131	214	200	177	140
LSM3	LSM3	444.048	327	461	248	425.065	451	325.683	268.002
LSM4	LSM4	571	539	653.601	374.517	667	900.929	472	476
LSM5	LSM5	312	304.999	322	202	300	420.001	260.001	261
LSM6	LSM6	155	160	133	123	139	214	102	144
LSM7	LSM7	341	281	342.263	156	310	357	252.732	231.612
LSM8	LSM8	481	383.034	468	283.729	483	570	452	414.009
LSMEM1	LSMEM1	12	10	22	11	14	17	14.008	13
LSMEM2	LSMEM2	3	3.096	2	0	3	0	1	0
LSP1	LSP1	23.593	2.058	28.724	1.031	4.904	0	41.747	2.914
LSP1P3	LSP1P3	0	0	0	0	0	0	0	0
LSR	LSR	15	13	23	8	23	23	5	14
LSS	LSS	4427.318	3426.697	4190.87	2222.466	3993.824	4719.339	3246.352	3651.679
LST1	LST1	0	2	0	0	1	1	0	0
LTA	LTA	0	0	0	0	0	0	0	0
LTA4H	LTA4H	1330.652	1041.936	1904.066	1040.608	1619.974	1577.069	1426.598	1355.401
LTB	LTB	0	1	0	0	1	1	0	1
LTB4R	LTB4R	49.97	50	73.474	26	67	69.104	58	69.417
LTB4R2	LTB4R2	12.431	16.46	9.489	8.511	5.899	17.954	15.565	11.746
LTBP1	LTBP1	14311.678	21607.977	19901.603	17132.594	18706.648	32245.888	13466.645	25040.068
LTBP2	LTBP2	36839.039	25762.034	40738.248	16758.251	30349.036	36946.272	28974.611	25705.313
LTBP3	LTBP3	4778.839	4229.263	6015.43	3395.702	5209.166	6750.073	5167.97	5813.2
LTBP4	LTBP4	32353.313	24898.827	33681.588	15303.816	31026.505	35310.315	23851.775	23284.108
LTBR	LTBR	2673.809	2842.524	3568.729	2347.878	3227.532	4746.132	2227.153	2882.073
LTC4S	LTC4S	8	3	10	2	10	6	9	6
LTF	LTF	0	0	0	1	3	3	0	0
LTK	LTK	3	3	0	0	2	2	2	1
LTN1	LTN1	727	761	569	593.001	918	1584	769.046	1294.881
LTV1	LTV1	282	336	393.178	273.041	468.033	648	301.01	292
LUC7L	LUC7L	758.516	571.315	793.077	401.17	813	785.075	596	594.999
LUC7L2	LUC7L2	1266.127	1101.324	1374.161	835.272	1553.752	1606.169	993.453	918.943
LUC7L3	LUC7L3	2991.676	2686.998	3224.813	2094.276	3521.243	3691.078	2826.959	2884
LUCAT1	LUCAT1	2	1	1	1	3	2	1	2
LUM	LUM	11239.283	4441.281	21255.003	7603.619	23447.787	14932.558	19846.157	11232.193
LURAP1	LURAP1	53	33	62	25	61	53	46	44.815
LURAP1L	LURAP1L	818.564	871	1155	459	914	485.225	967.737	865.018
LUZP1	LUZP1	1671.411	1413.179	1690.436	751.003	1902	2697	1201.123	1240.103
LUZP2	LUZP2	0	0	0	0	3	2	0	0
LUZP4	LUZP4	0	0	0	1	1	0	1	0
LUZP6	LUZP6	4267.195	3718.329	5490.989	3892.774	4722.733	6495.659	4101.082	4374.197
LXN	LXN	3756.058	1628.667	3110.712	940	1381.942	482	1474.275	984.4
LY6D	LY6D	0	0	0	0	0	0	0	0
LY6E	LY6E	3827	2652.585	3327.952	1931.447	4009.124	4487.115	3886.66	3186.279
LY6G5B	LY6G5B	53	60	55	36	72.004	85	40	55
LY6G5C	LY6G5C	25	22	19	15	23	28	31	31
LY6G6C	LY6G6C	0	0	1	1	1	0	0	0
LY6G6D	LY6G6D	0	0	2	1	0	2	1	1
LY6G6E	LY6G6E	1	0	0	0	0	0	0	0
LY6G6F	LY6G6F	0	0	0	0	0	1	0	0
LY6H	LY6H	0	0	0	0	0	0	0	0
LY6K	LY6K	4.332	4.762	9.763	4.761	20.092	19.837	14.285	10.994
LY75	LY75	18.005	19.851	41	46.013	23.373	67	89	92.186
LY75-CD302	LY75-CD302	0	13.982	0	0	16.577	0	0	102.768
LY86	LY86	0	0	0	0	0	0	0	0
LY86-AS1	LY86-AS1	0	0	0	0	0	0	0	0
LY9	LY9	0	0	0	0	0	0	0	0
LY96	LY96	142	66	196	103	166	91	129	91
LYAR	LYAR	125	113	157	100	168	227.004	117.153	142
LYG1	LYG1	6	7	9	6	10.625	11	6	9
LYG2	LYG2	0	0	1	1	2	2	1	2
LYL1	LYL1	4.483	13.763	4.362	7.679	1.317	2.869	7.56	11.167
LYN	LYN	120	103	152.138	116	84	291	84.006	144
LYNX1	LYNX1	1837.481	1067.999	1795.224	753	794.002	753.999	1151	846.434
LYPD1	LYPD1	0	0	0	2.865	2.571	0	3.057	2.139
LYPD2	LYPD2	0	0	0	0	0	0	0	0
LYPD3	LYPD3	16	10	46	8	33	13	27.39	10
LYPD4	LYPD4	0	0	0	0	0	0	0	0
LYPD5	LYPD5	7	5	7	9	56	37	10	12
LYPD6	LYPD6	4	4	10	4	16	10	3	7
LYPD6B	LYPD6B	0	1	2	6	2	1	1	0
LYPD8	LYPD8	0	0	0	0	0	0	0	0
LYPLA1	LYPLA1	427.001	469.677	420.169	341.999	452.373	728.999	384	388
LYPLA2	LYPLA2	427.142	466	463	283	481.975	722.981	359.455	435.001
LYPLAL1	LYPLAL1	208.999	233	272.999	182.048	202.001	291	176.999	235
LYRM1	LYRM1	357.254	328	384.999	311	425.29	520.308	300	314.999
LYRM2	LYRM2	577.043	435.482	743.91	388.71	678.987	685.378	560.223	448.143
LYRM4	LYRM4	409	347	456	278	425	427	382.067	328.999
LYRM5	LYRM5	216.008	205	325	178.001	307.001	281.001	259.901	209.016
LYRM7	LYRM7	426	310	422	240.001	536.507	529.321	352.061	326.611
LYRM9	LYRM9	186	134	223	143	197.011	168	161	137.999
