gene_id	gene_name	SRX384345	SRX384346	SRX384349	SRX384350	SRX384353	SRX384354	SRX384357	SRX384358
ABCC2	ABCC2	5.82382045982586	7.13303090961717	3.63922931416861	3.61031746692015	4.30756181526576	4.56201633530745	3.99729190571102	7.96470285476621
ABCC3	ABCC3	101.96140521873	115.289533229038	130.67912498482	105.086126000534	157.58544450414	490.31987439511	122.453264229178	170.129397594195
ABCC4	ABCC4	413.104066004954	413.602976541181	303.497263177238	321.572531452302	554.229999427204	987.669844259377	250.001744643571	430.336449155685
ABCC5	ABCC5	418.980615770149	367.252608761496	421.586759858263	352.588845442007	447.838773778155	716.832017741913	397.787024841102	583.439006830735
ABCC5-AS1	ABCC5-AS1	0	0	0	0	0	0	6.19263907855587	6.50162907797568
ABCC6	ABCC6	143.882273735527	62.0860608068906	104.061079784885	23.1855526585108	116.700991850164	97.4978842116627	114.319963579113	31.9239097787301
ABCC6P1	ABCC6P1	8.9488298135064	4.4045186319013	14.4469013860098	3.41056731958247	11.5995816761821	3.25957122660167	7.00928572018636	2.83430463500363
ABCC6P2	ABCC6P2	35.7001640707733	33.8105606538555	42.7327437806193	15.1422398865993	8.35329024158345	4.23805942721981	37.1925099407219	22.4926895532348
ABCC8	ABCC8	0	0	0	0	0	0	0	0
ABCC9	ABCC9	129.723768348752	205.430111328834	208.063341400854	225.08186402128	121.635946204134	345.832787751468	237.3084853929	488.289330778049
ABCD1	ABCD1	233.492758398894	233.73151363123	314.304318706428	169.5892713272	219.024053609879	287.294172706347	210.236473737692	274.284917229508
ABCD2	ABCD2	0.733078764223712	0.355271317875345	0.735338089130054	0.378718401633238	0	0	0	0.395765859060796
ABCD3	ABCD3	623.836270248265	471.280162029564	570.968681502905	370.853234070353	672.148556557264	847.839873973233	521.863926027424	524.948883313307
ABCD4	ABCD4	468.572547672605	348.070282382777	573.600924035863	266.907216831458	446.682582319963	506.693307497895	453.066576393305	507.499677318451
ABCE1	ABCE1	490.890418096676	523.335281422843	506.732459077222	336.615785448068	607.588404724716	972.006547216506	445.748901042686	493.927710654559
ABCF1	ABCF1	881.998969538276	780.67212852466	974.559695813643	597.463654825764	1117.67758411563	1441.86099265474	859.133250934719	781.679121595889
ABCF2	ABCF2	679.448151383162	800.138207000368	800.571162375763	592.179175098286	946.73032647247	1531.31750524817	633.763791443319	775.525316126033
ABCF3	ABCF3	581.320590923546	460.019298698355	717.573251136224	350.211920099623	663.615429482542	888.329846267739	497.566938229808	514.443241158652
ABCG1	ABCG1	83.9204471384668	95.8764489034347	130.480228325571	87.2514110943131	60.6056248581979	91.0612955245743	167.721619679568	380.589033279266
ABCG2	ABCG2	15.3119437896247	6.9262530444729	14.9119965003037	14.2695620484365	18.4063787372775	14.0064127141791	16.9788667704062	10.1715310613209
ABCG4	ABCG4	3.84816854359918	3.19795441224355	6.6218160431953	2.83977072829754	8.13774029470262	6.23435142327253	2.82937783171629	4.15414964833684
ABCG5	ABCG5	2.7031345051296	2.62219448019835	2.71710346345721	0	4.17433801126854	0	1.85423745276138	4.86177727223041
ABCG8	ABCG8	0	0	0	0	0	0	0	0
ABHD1	ABHD1	0	5.18561030202398	17.1096257876388	5.61425633007945	3.71463466780611	11.5939383477123	3.03578180246743	4.7896680027501
ABHD10	ABHD10	288.101045291064	155.037836702892	318.761379516445	136.77432417724	294.063214606422	246.591033831873	309.29351826725	195.006064548752
ABHD11	ABHD11	155.263055883293	96.6509506274303	211.534007954208	51.3326573543143	154.386684234106	145.70973277277	129.825312123779	127.561627635838
ABHD12	ABHD12	1224.22026270626	1276.88754837489	1459.04823318352	1114.01924072049	1297.0621531625	1679.57020542793	1061.48371882023	1514.78649503038
ABHD12B	ABHD12B	7.85961610865171	2.04952816175171	7.21463413309396	5.2751175875427	9.55720119981181	12.3831846905696	9.58106248287343	6.2055624805498
ABHD13	ABHD13	125.198987864112	125.64825124085	132.992960231037	123.251910866208	115.995604884416	192.132287591417	115.59342872551	137.973612283492
ABHD14A	ABHD14A	484.254929984547	426.606917233824	435.163029035782	260.028762968202	427.259662876447	582.512159509792	412.209045014587	328.901409972495
ABHD14A-ACY1	ABHD14A-ACY1	51.8346244157593	0	0	25.7322604820984	0	0	0	138.649876396125
ABHD14B	ABHD14B	967.241508045578	962.894756074925	921.142465182875	591.343740058545	735.670791607584	1018.84417650229	785.358232316001	1002.18217427557
ABHD15	ABHD15	196.165400288909	257.062613815899	247.06610078906	245.039344951371	188.671909058271	337.373616822897	199.575611156642	346.507371662687
ABHD16A	ABHD16A	605.066354774773	522.940525344422	633.687666449317	344.808657303145	565.612665724338	699.929905170675	532.218534511702	615.198139608488
ABHD16B	ABHD16B	52.7834488704186	36.4258723014322	95.6031010798495	33.9227807792645	66.3714917695246	88.5336291601952	78.4237597100264	94.9090987444146
ABHD17A	ABHD17A	1266.8618256715	1094.86836710589	1266.67735729416	678.669798419309	851.320518398993	1497.20998409663	1022.1809673655	1166.41747936791
ABHD17B	ABHD17B	145.71008156873	157.660653566891	129.894389498483	123.183186586246	119.184948380886	221.207801869764	113.365064345288	150.300895011333
ABHD17C	ABHD17C	318.157618071819	413.642992158497	365.679313459647	338.456291036384	372.319569207251	817.744579639545	377.948752778728	520.159503995079
ABHD2	ABHD2	365.315294520931	328.02071909373	413.026089809258	339.837067053018	330.288388952515	673.081216600865	422.174614975497	631.443654869389
ABHD3	ABHD3	53.8131855350408	95.2846168250017	82.0116649531128	73.1502499868077	52.4873302009051	98.9042027388134	43.5319066063985	102.086290844041
ABHD4	ABHD4	1572.37841099443	1271.4455342523	2108.74711769496	1046.70608657034	2084.83470517741	1854.90997304295	1516.32237961487	1605.43498139888
ABHD5	ABHD5	323.273976916543	758.14231087283	431.372746772091	608.346312106101	605.828762874606	1046.78504810403	349.412804944465	1054.30364917796
ABHD6	ABHD6	54.5908114710419	78.262090373229	72.9918925843826	55.285155891819	94.3141900112356	144.729957008879	51.560974643973	91.2531773400536
ABHD8	ABHD8	309.507405830214	289.790373099446	367.532665330601	175.587992678559	310.551443652573	365.868020858592	318.432302444106	346.698130270625
ABI1	ABI1	883.45676310794	779.974802391975	890.574403849198	656.412684915935	834.055994082157	1129.22925156747	795.344507668489	959.647932962389
ABI2	ABI2	365.519241776755	236.372800649791	469.080939224901	234.176690610517	418.358904961785	501.398458057075	342.959073663591	301.103441240257
ABI3	ABI3	0	0	0	1.0144179912732	3.26620791068661	1.18117461441287	0	0
ABI3BP	ABI3BP	2992.34064352553	2530.75690917371	2610.83762715194	1532.2848352538	1745.24310895004	2468.98587782733	2166.58680827765	3438.84056234503
ABL1	ABL1	2234.06325136388	1965.15336548881	2487.32117408558	1137.93934658434	2631.62349950851	2948.62864875491	1817.37050956967	2029.87657510076
ABL2	ABL2	168.815194461122	169.152622647697	183.872945220531	156.223633442674	173.449082501722	305.067576349915	136.379599185275	266.394880564273
ABLIM1	ABLIM1	119.41478509311	240.16414309997	211.644714352642	276.092078694229	101.458131107857	345.619800831491	99.2227248018964	380.164192764796
ABLIM2	ABLIM2	0	0.771188445526093	0	0	1.65073686384197	21.9151353719875	0.682219440166924	1.23845659850943
ABLIM3	ABLIM3	1111.54561622406	1058.56741089438	1376.03919951455	650.63486303588	1652.58118602835	1348.1802245101	712.70305040913	746.740355634094
ABO	ABO	0	0	0	0	0	0	0	0
ABR	ABR	1672.08391106932	992.150309354904	1935.93447906299	892.965904043439	2189.7269452686	1978.57039437338	1672.35815483578	1335.49245674624
ABRA	ABRA	0	0	0	0	0	2.9443577714359	0	0.789490306146028
ABRACL	ABRACL	463.128903484211	547.271009164675	267.969510802649	230.494591838351	396.451958361746	918.542368745911	384.931446462376	543.419805691772
ABT1	ABT1	231.683981602342	209.000891943219	273.077665313949	140.66369808206	220.509855684746	325.680506159852	193.85951177196	233.476328886014
ABTB1	ABTB1	718.072347363243	819.011245240853	766.995679975073	663.974766058513	584.567500895919	1047.90924055779	611.324606511185	1147.91420370268
ABTB2	ABTB2	97.2870634131518	91.5860827827799	118.884836700961	88.1067021011683	61.8328423309973	85.004538002944	90.6807387187873	127.083751650648
AC000099.1	AC000099.1	0	0	0	0	0	0	0	0
AC000124.1	AC000124.1	0	0	0	0	0	0	0	0
AC002116.7	AC002116.7	0	0	0	0	0	0	0	0
AC002398.5	AC002398.5	0	0	0.938747840585421	0	0	0	0	0
AC002454.1	AC002454.1	19.4495376315833	18.7452298964312	14.165782598808	7.06194886653069	35.5203994706264	33.2744078274101	30.2027411412067	14.7160852847423
AC002463.3	AC002463.3	0	0	0	0	0	0	0	0
AC002480.3	AC002480.3	5.83947762904466	3.23659712411674	8.38303178036613	4.30877425832098	10.0454138252394	10.0738950459135	0.858410252086565	0
AC002511.1	AC002511.1	0	0	0	0	0	0	0	0
AC003051.1	AC003051.1	17.0747592184707	6.65092143420069	20.8030615316933	4.20276308822704	31.9815995071948	10.314968811235	21.0228990084951	14.70950740171
AC003102.3	AC003102.3	3.5150243882211	3.7710783658379	5.07357879942511	6.0302763190825	7.91340920647332	6.26375577522207	0.801085100695763	1.26014917829018
AC003665.1	AC003665.1	32.8283765996585	17.8765468590355	30.1739672710855	28.0344209801358	45.3786549212805	48.4902616613384	44.3895554943104	15.1822076858297
AC003958.2	AC003958.2	0	0	0	0	0	0.954264045091484	0	0
AC003984.1	AC003984.1	0	0	0	0	0	0	0	0
AC004019.13	AC004019.13	1.12974051963264	2.19256660352201	0	0	0	0	0	0
AC004053.1	AC004053.1	0.672712800835616	0	0	0.694958849007594	0	0.676958848141713	0	0.726103433288586
AC004603.4	AC004603.4	1.10670932878176	0	0	0	2.0526212176212	0	1.13846227933784	0
AC004862.6	AC004862.6	0	0	0	0	0	0	0	0
AC004893.11	AC004893.11	23.7629564331692	18.6570161453573	26.7455462201857	16.5269988544463	21.0863924936027	34.8987138109688	20.2606620505624	18.6999729261879
AC005022.1	AC005022.1	5.38741979879966	3.48877239591449	0	5.56312464274314	8.35095959012635	12.6520458679168	1.84582530712483	3.87243479570887
AC005029.1	AC005029.1	0	1.19038224083449	0	0.634156379760594	0	0.617700994263774	0.631802275921369	0.66259283849323
AC005062.2	AC005062.2	270.853289504825	91.288839601635	216.417716278796	111.815241239178	258.306760164479	206.647736948307	111.024723721825	98.2255065308194
AC005235.1	AC005235.1	0	0	0	0	0	0	0	0
AC005264.2	AC005264.2	0	0	0	0	0.782015960625543	0.849552213352649	0	0
AC005358.3	AC005358.3	0	0	0	0	0	0	0	0
AC005550.4	AC005550.4	0	0	0	0	0	0.984716413658368	0	0
AC005592.2	AC005592.2	0	4.04831373832461	21.1447001455283	0	11.7055674626454	20.9111953392338	0	17.873262937053
AC005594.3	AC005594.3	0.789808223793248	3.84213995157533	4.45590170983356	1.8058642008335	2.53560753372072	3.0532317263122	1.74398820630619	3.00176227796891
AC006004.1	AC006004.1	0	0.928743074181962	0	0.990652559130969	1.77444972653952	0	0.997238509876536	0
AC006145.4	AC006145.4	0	0	0	0	1.45992948950065	1.58636778201079	0	0
AC006196.1	AC006196.1	0	0	0	0	0	0	0	0
AC006262.5	AC006262.5	0	0	0	0	1.18507741110028	1.28516780618552	0	0
AC006272.1	AC006272.1	3.10803900252726	6.05021123390198	18.9095357415935	3.2079659082772	14.5341779058111	37.5477404996365	15.9495395460485	16.7350829692221
AC006372.4	AC006372.4	0	0	0.48990479057479	0	0	0	0	0
AC007038.7	AC007038.7	9.59661236038589	10.6466803521615	9.66401011573164	7.07949736744462	8.9093507205399	22.075691517765	7.04917377499278	8.87251257420307
AC007040.7	AC007040.7	2.92185000701699	0	2.96051450211682	6.03180483172491	10.9219035666461	19.4128010664163	2.99938488094946	10.3908281962718
AC007099.1	AC007099.1	0	0	0	0	0	0	0	0
AC007131.1	AC007131.1	0	0	0	0	0	0	0	0
AC007163.3	AC007163.3	0	0.973408264599101	1.00891039428214	0	0	0	0	0
AC007163.6	AC007163.6	7.91751733056278	5.1402312007764	0	0	2.46147398383783	2.65199107852827	0	5.69533320859647
AC007246.3	AC007246.3	108.660168497301	123.346584418112	215.125837469359	177.935876280737	153.567071805026	321.561860740346	142.130331354972	226.35489413974
AC007359.6	AC007359.6	0	0	0	0	0	0	0	0
AC007365.1	AC007365.1	0	0	0	0	0	0	1.21025335004624	0
AC007386.2	AC007386.2	0	0.643581460936799	0	0	0	0	0	0
AC007392.3	AC007392.3	18.7093676849134	18.2104557682155	15.8102744812701	3.21847443269384	17.4990019785807	15.6962347079879	9.60100651027664	0
AC007392.4	AC007392.4	13.4902574045161	4.42675970008033	5.46266653568982	2.78511170409411	17.6327907889918	4.57165808818703	5.54070707665211	9.7644240246181
AC007403.2	AC007403.2	0	0	0	4.14082893173517	3.76788652231074	4.0409724164949	12.3440716423932	0
AC007405.4	AC007405.4	4.39196728406685	0	13.4314063162137	9.0638595109914	4.1313504399487	4.42379791514546	0	0
AC007461.2	AC007461.2	0	0	0	0	0	0	0	0
AC007463.2	AC007463.2	0	0	0	0	0	0	0	0
AC007551.3	AC007551.3	12.445004990268	9.04903944067109	7.28615308062312	4.28586126592163	9.11400075202036	8.34876986376612	5.87442599328448	12.3154260421239
AC007682.1	AC007682.1	0	0	0	0	0	0	0	0
AC007740.1	AC007740.1	0	0	0	0	0	0	0	0
AC007743.1	AC007743.1	18.647284483611	4.91481843241712	12.7429994536864	10.4600382319457	5.87378313637049	2.54805777341946	24.7381333422998	22.5410235903128
AC007750.5	AC007750.5	8.82409773252979	4.57561926092958	10.6341029846997	5.49467961028405	20.6733963470179	13.629336335258	4.85906330208063	8.98992469328253
AC007773.2	AC007773.2	23.8957898365416	13.9393652399824	19.3281928634056	24.6690770586373	26.7360564191491	38.4838289422501	19.635396364628	12.8745254795529
AC007879.2	AC007879.2	4.26412397204547	12.4733218915694	13.0335883360092	4.40020576936414	16.0348584829102	25.7686026439733	4.37169738104026	9.1760437285497
AC007880.1	AC007880.1	0	0	0	0	0.964795535503523	0	0	0
AC007966.1	AC007966.1	2.11329358575917	3.47233414140851	0	0	0	0	1.9125468066218	0
AC008697.1	AC008697.1	0	0	0	0	0	1.34292849346726	0	0
AC008703.1	AC008703.1	0	0	0	0	0	0	1.05331948078688	0
AC009120.4	AC009120.4	0	0	0	0	0	0	0	0
AC009227.2	AC009227.2	0	0.835586863512772	0	0	0	0	0	0
AC009264.1	AC009264.1	0	0	0	0	0	2.76745256642788	0	1.4830342494405
AC009299.3	AC009299.3	0.872902336047344	0	0	0	0	0.878447528659477	0	0.942018835269808
AC009473.1	AC009473.1	3.74739698222709	1.82027125815161	1.89059104708049	1.93474427161594	5.22962874072246	3.77172197583274	0	2.02004932095201
AC009501.4	AC009501.4	48.8342865346584	59.2463981044973	102.614695387079	61.6101559033865	81.1853007663198	69.2544651841565	47.8169570303965	50.3913060819644
AC009518.4	AC009518.4	0	0	0	0	0	0	0	0
AC009948.5	AC009948.5	117.594654323523	114.936367032842	132.155793957649	76.9906673953598	111.318293455158	132.703068024875	117.583133291778	86.2976394592081
AC010091.1	AC010091.1	0	0	0	0	0.41777515916855	0	0.46506352168165	0
AC010127.3	AC010127.3	0	0.892370232641447	1.84684118055748	0	0.840235163185209	0.916265956879708	0	3.94359553033185
AC010226.4	AC010226.4	19.5784718947502	7.19495809780618	44.7171232957871	2.90880365023449	16.9214006300965	16.8437829606499	48.9294957880817	17.9776636323286
AC010524.2	AC010524.2	0	1.18888119754998	1.84235275005737	1.28568489359176	0	0	0.629573892971289	0
AC010731.4	AC010731.4	0	0	0	0	0	0	0	0
AC010890.1	AC010890.1	0	0	5.16793448675152	0	4.7705374875417	0	5.18009900575545	0
AC010975.1	AC010975.1	0	0	0	0	0	0	0	0
AC010987.6	AC010987.6	3.33705793190058	0	0	0	0	0	0	0
AC011298.2	AC011298.2	0	0	0	0	0	0	0	0
AC011343.1	AC011343.1	0	0	0.699405983423159	0.360243974791692	0	0.35084602015554	0.358973923399935	0
AC011518.1	AC011518.1	0	0.669666664356644	0	0	0	0	0	0
AC011609.3	AC011609.3	2.51936984549837	4.89980799957201	0	0	2.35033251384827	0	0	0
AC011718.2	AC011718.2	0	0	0	0	0	0	0	0
AC011738.4	AC011738.4	0.701117936218368	0	1.38305313668386	0	3.18703638694696	1.38577740145075	0.708644347983287	0
AC011747.4	AC011747.4	1.31330315127395	1.48478808406353	4.38855059062592	2.03550852812003	2.22508942544656	3.08347449155561	1.3523870425455	2.32712717085215
AC011747.7	AC011747.7	88.7593003362367	43.0089722067413	68.8302296893665	33.7974574398231	83.1303824298397	92.441563352951	75.9260024009978	89.2803279384154
AC011899.9	AC011899.9	0	0	0	0	0	0	0	0
AC012075.2	AC012075.2	0	0	0	0	0	0	0	0
AC012309.5	AC012309.5	9.84429867602781	13.4228232960517	35.0691186272784	27.9660641310984	38.9409953838954	56.0126554506612	8.69013640957361	9.2898472911067
AC012314.8	AC012314.8	2.92033479709259	3.77472114161373	3.9042193456172	2.50648148606543	6.68513234664801	4.36756433779186	4.50456471443877	3.66610784391591
AC012494.1	AC012494.1	0	0	0	0	0	0	0	0
AC012507.3	AC012507.3	0	0	0	0	0	0	0	0
AC015922.6	AC015922.6	2.38958706477376	0	2.41603335606547	3.95582011305467	2.22800862525141	7.2157141837554	2.45441526064954	2.57490097184597
AC016582.2	AC016582.2	1.21806715682566	0	1.225884084062	0	4.52085173649123	3.67755019693121	2.50568663835929	1.31405070257429
AC016629.8	AC016629.8	27.9078434855639	21.9081477617655	57.4659922355122	29.2282040511021	56.5303277628892	71.5760914815654	42.2165107208243	31.6155328484819
AC016738.3	AC016738.3	0	0	0	0	0	0	0	3.32533638625745
AC016910.1	AC016910.1	4.24070892801374	2.06065784854418	10.7077921623608	0	5.92423350073982	4.268392022459	0	2.28541225745247
AC016995.3	AC016995.3	29.1695082826143	5.66812249637045	17.6644648502288	6.02380953482611	3.6194781709415	0	5.99537147790006	14.6745765745725
AC017060.1	AC017060.1	0	0	0	0	0	0	6.76618771019057	0
AC018464.3	AC018464.3	0	0	0	0	0	6.93900785344411	0	7.41956337599842
AC018470.4	AC018470.4	0	0	0	0	0	0	0	0
AC018647.3	AC018647.3	41.3462403050675	51.9985922998328	144.857608362241	121.123148369663	21.6907374790088	98.7398138465497	82.1724940675139	82.6269332832664
AC018705.5	AC018705.5	0	0	0	0	0	0	0	0
AC018742.1	AC018742.1	0	0.935333020309081	0	0	0.893557643491575	0.970253784338993	1.98389220074019	1.04035715558768
AC018799.1	AC018799.1	0	0	0	0	0	0	0	0
AC019048.1	AC019048.1	0	0	0	0	0	0	0	0
AC019118.2	AC019118.2	0	0	0	0	0	0	0	0
AC020571.3	AC020571.3	0	0	0	1.56106702225529	4.21252302807071	6.03247347943976	0	0
AC022007.5	AC022007.5	18.4591762221964	13.3863589274817	19.0706013437704	14.3706349469165	17.5570799295369	28.9853249625915	19.9122543763175	25.5043702065597
AC022173.2	AC022173.2	0	0	0	0	0	0	0	0
AC022311.1	AC022311.1	0	0	0	0	0	0	0	0
AC024592.9	AC024592.9	0	0	0	0	0	1.8529532661317	0	0
AC027269.2	AC027269.2	0	0	0	0	0	0	0	0
AC037193.1	AC037193.1	0	0	0	0	0	0	0	0
AC058791.1	AC058791.1	16.5084141543279	13.3453914290581	26.9446155113772	10.4212375264074	33.9932106759446	60.9146483766357	34.9151582753142	22.7631457095126
AC068831.10	AC068831.10	7.78753252184825	1.25981464544605	13.0666103604029	4.02157555115258	10.8414136946075	13.062269515278	1.33485709667154	1.4000993103928
